url_len,host_len,special_char,is_https,url_digit,host_digit
40,24,4,0,0.0,0.0
106,19,2,0,0.18867924528301888,1.0526315789473684
48,39,4,1,0.08333333333333333,0.10256410256410256
82,18,2,1,0.2682926829268293,1.2222222222222223
66,17,2,1,0.0,0.0
53,24,3,0,0.0,0.0
69,18,1,1,0.0,0.0
47,31,4,0,0.2127659574468085,0.3225806451612903
34,16,2,0,0.0,0.0
38,29,4,1,0.0,0.0
59,37,2,0,0.13559322033898305,0.21621621621621623
132,16,2,1,0.022727272727272728,0.1875
112,12,3,0,0.008928571428571428,0.08333333333333333
58,49,2,1,0.0,0.0
23,16,2,0,0.0,0.0
126,23,3,1,0.07936507936507936,0.43478260869565216
55,13,1,1,0.0,0.0
82,26,1,0,0.0,0.0
62,15,2,1,0.24193548387096775,1.0
71,15,2,0,0.0,0.0
46,14,2,0,0.043478260869565216,0.14285714285714285
51,43,5,0,0.09803921568627451,0.11627906976744186
109,28,3,0,0.03669724770642202,0.14285714285714285
43,22,2,0,0.06976744186046512,0.13636363636363635
47,33,3,1,0.0,0.0
47,29,2,0,0.0425531914893617,0.06896551724137931
20,13,1,0,0.1,0.15384615384615385
36,17,2,1,0.0,0.0
32,23,1,1,0.0,0.0
114,37,7,1,0.20175438596491227,0.6216216216216216
136,31,2,1,0.35294117647058826,1.5483870967741935
42,20,2,0,0.0,0.0
53,18,2,1,0.0,0.0
141,48,2,1,0.3191489361702128,0.9375
156,15,2,0,0.14743589743589744,1.5333333333333334
40,14,1,0,0.1,0.2857142857142857
26,14,1,0,0.038461538461538464,0.07142857142857142
34,18,2,1,0.0,0.0
46,17,2,1,0.0,0.0
65,22,2,0,0.0,0.0
39,17,2,0,0.0,0.0
91,18,2,0,0.0,0.0
77,17,1,0,0.1038961038961039,0.47058823529411764
263,214,12,1,0.17870722433460076,0.21962616822429906
26,11,1,0,0.07692307692307693,0.18181818181818182
36,29,3,0,0.05555555555555555,0.06896551724137931
95,23,2,0,0.042105263157894736,0.17391304347826086
64,16,2,1,0.109375,0.4375
65,16,2,0,0.0,0.0
43,22,2,0,0.0,0.0
74,39,4,0,0.08108108108108109,0.15384615384615385
62,26,2,0,0.03225806451612903,0.07692307692307693
77,20,2,1,0.025974025974025976,0.1
73,29,2,1,0.0,0.0
62,13,1,0,0.0,0.0
61,25,2,0,0.16393442622950818,0.4
102,25,2,0,0.0,0.0
89,11,1,0,0.0,0.0
25,16,3,1,0.0,0.0
71,14,2,0,0.18309859154929578,0.9285714285714286
57,27,2,0,0.0,0.0
131,22,2,1,0.3816793893129771,2.272727272727273
38,19,1,1,0.0,0.0
113,15,2,1,0.08849557522123894,0.6666666666666666
42,16,2,1,0.11904761904761904,0.3125
42,24,4,0,0.0,0.0
556,25,2,1,0.35611510791366907,7.92
42,13,3,0,0.42857142857142855,1.3846153846153846
50,41,5,1,0.1,0.12195121951219512
74,21,1,0,0.0,0.0
45,17,3,0,0.0,0.0
98,22,2,0,0.030612244897959183,0.13636363636363635
160,43,3,1,0.1,0.37209302325581395
46,22,2,0,0.0,0.0
51,24,2,1,0.0,0.0
42,34,5,0,0.0,0.0
45,21,1,0,0.022222222222222223,0.047619047619047616
56,39,6,0,0.10714285714285714,0.15384615384615385
90,15,2,1,0.0,0.0
140,26,2,0,0.2571428571428571,1.3846153846153846
37,9,1,0,0.10810810810810811,0.4444444444444444
21,13,3,0,0.47619047619047616,0.7692307692307693
59,21,3,0,0.06779661016949153,0.19047619047619047
45,22,3,1,0.022222222222222223,0.045454545454545456
18,10,1,0,0.0,0.0
159,14,1,0,0.3081761006289308,3.5
24,8,1,0,0.0,0.0
60,28,2,0,0.0,0.0
253,12,1,0,0.24110671936758893,5.083333333333333
50,24,1,0,0.0,0.0
121,13,2,1,0.0,0.0
31,19,3,1,0.0,0.0
29,20,2,1,0.0,0.0
37,25,2,0,0.21621621621621623,0.32
21,14,1,0,0.047619047619047616,0.07142857142857142
86,27,2,1,0.3023255813953488,0.9629629629629629
163,19,2,0,0.3067484662576687,2.6315789473684212
31,23,2,0,0.0,0.0
80,27,2,1,0.3125,0.9259259259259259
45,29,2,0,0.022222222222222223,0.034482758620689655
82,12,3,0,0.10975609756097561,0.75
59,22,2,0,0.0,0.0
83,21,3,0,0.14457831325301204,0.5714285714285714
54,15,2,0,0.07407407407407407,0.26666666666666666
57,15,3,0,0.21052631578947367,0.8
58,13,2,0,0.0,0.0
100,25,2,1,0.1,0.4
33,12,1,0,0.0,0.0
84,23,2,0,0.11904761904761904,0.43478260869565216
45,36,6,1,0.0,0.0
62,16,3,1,0.0,0.0
132,30,2,1,0.18181818181818182,0.8
13,6,1,0,0.0,0.0
27,11,1,1,0.0,0.0
30,22,2,0,0.2,0.2727272727272727
77,22,1,1,0.18181818181818182,0.6363636363636364
73,23,2,0,0.0684931506849315,0.21739130434782608
46,24,3,0,0.08695652173913043,0.16666666666666666
57,12,2,0,0.10526315789473684,0.5
47,24,1,0,0.0,0.0
79,21,2,0,0.0,0.0
57,40,4,0,0.03508771929824561,0.05
41,20,2,0,0.0,0.0
43,19,2,0,0.0,0.0
62,16,2,1,0.08064516129032258,0.3125
100,16,2,0,0.07,0.4375
51,17,3,0,0.11764705882352941,0.35294117647058826
45,20,2,0,0.0,0.0
23,14,3,1,0.0,0.0
33,26,4,0,0.0,0.0
40,17,3,0,0.0,0.0
120,17,2,0,0.058333333333333334,0.4117647058823529
72,17,2,0,0.06944444444444445,0.29411764705882354
21,8,1,1,0.047619047619047616,0.125
34,15,1,0,0.0,0.0
61,15,2,0,0.01639344262295082,0.06666666666666667
82,11,1,1,0.13414634146341464,1.0
47,7,1,0,0.0,0.0
128,14,2,0,0.4375,4.0
87,14,2,0,0.06896551724137931,0.42857142857142855
69,18,2,0,0.057971014492753624,0.2222222222222222
45,36,2,1,0.0,0.0
71,20,2,0,0.0,0.0
77,27,2,1,0.3246753246753247,0.9259259259259259
48,39,5,1,0.0,0.0
50,16,1,0,0.0,0.0
73,40,6,0,0.0,0.0
68,42,4,0,0.16176470588235295,0.2619047619047619
72,23,2,0,0.027777777777777776,0.08695652173913043
45,15,2,0,0.15555555555555556,0.4666666666666667
34,15,1,1,0.0,0.0
78,25,2,0,0.038461538461538464,0.12
160,21,2,0,0.15,1.1428571428571428
16,7,1,1,0.0,0.0
43,12,2,0,0.046511627906976744,0.16666666666666666
33,14,2,1,0.15151515151515152,0.35714285714285715
49,13,3,0,0.02040816326530612,0.07692307692307693
31,18,2,0,0.0,0.0
52,18,2,0,0.057692307692307696,0.16666666666666666
71,28,2,0,0.0,0.0
136,32,3,1,0.09558823529411764,0.40625
33,26,2,0,0.12121212121212122,0.15384615384615385
55,14,1,0,0.01818181818181818,0.07142857142857142
32,17,2,1,0.0,0.0
60,52,5,1,0.0,0.0
53,23,3,1,0.0,0.0
47,17,2,0,0.06382978723404255,0.17647058823529413
136,13,1,0,0.18382352941176472,1.9230769230769231
254,37,4,0,0.17716535433070865,1.2162162162162162
63,21,2,0,0.047619047619047616,0.14285714285714285
37,10,1,0,0.0,0.0
36,19,2,1,0.0,0.0
129,26,2,1,0.031007751937984496,0.15384615384615385
120,42,4,1,0.125,0.35714285714285715
74,20,2,1,0.33783783783783783,1.25
40,27,2,0,0.0,0.0
59,41,6,1,0.0847457627118644,0.12195121951219512
67,18,2,0,0.23880597014925373,0.8888888888888888
44,25,3,0,0.022727272727272728,0.04
37,17,1,0,0.0,0.0
63,20,2,0,0.0,0.0
34,21,3,1,0.029411764705882353,0.047619047619047616
69,11,1,0,0.0,0.0
59,17,2,1,0.0,0.0
43,35,4,0,0.09302325581395349,0.11428571428571428
82,14,2,1,0.04878048780487805,0.2857142857142857
36,22,2,1,0.0,0.0
68,17,2,1,0.0,0.0
115,42,4,0,0.1391304347826087,0.38095238095238093
129,6,1,1,0.12403100775193798,2.6666666666666665
55,22,1,1,0.0,0.0
55,29,4,0,0.01818181818181818,0.034482758620689655
97,16,2,1,0.0,0.0
47,12,2,0,0.10638297872340426,0.4166666666666667
86,19,3,0,0.3953488372093023,1.7894736842105263
53,26,4,0,0.0,0.0
49,13,2,1,0.0,0.0
501,25,2,0,0.1437125748502994,2.88
84,9,1,0,0.0,0.0
107,17,2,0,0.07476635514018691,0.47058823529411764
103,35,3,1,0.05825242718446602,0.17142857142857143
82,12,2,0,0.0,0.0
95,22,1,0,0.0,0.0
30,22,2,0,0.1,0.13636363636363635
28,21,2,0,0.21428571428571427,0.2857142857142857
59,31,4,1,0.0,0.0
171,25,1,0,0.30409356725146197,2.08
41,9,1,0,0.0,0.0
106,19,2,0,0.19811320754716982,1.105263157894737
59,13,2,0,0.06779661016949153,0.3076923076923077
29,16,2,1,0.0,0.0
135,26,3,1,0.044444444444444446,0.23076923076923078
72,23,2,1,0.0,0.0
32,20,2,1,0.0,0.0
57,25,4,1,0.05263157894736842,0.12
67,14,1,0,0.40298507462686567,1.9285714285714286
25,16,2,1,0.04,0.0625
35,20,2,0,0.0,0.0
53,45,7,0,0.09433962264150944,0.1111111111111111
57,16,2,1,0.017543859649122806,0.0625
55,13,2,1,0.05454545454545454,0.23076923076923078
56,23,5,0,0.0,0.0
101,28,2,0,0.1188118811881188,0.42857142857142855
61,40,3,0,0.0,0.0
31,24,1,0,0.0,0.0
65,18,2,0,0.0,0.0
50,31,3,0,0.0,0.0
74,19,2,0,0.0,0.0
40,17,1,0,0.0,0.0
94,28,4,0,0.23404255319148937,0.7857142857142857
63,18,1,0,0.031746031746031744,0.1111111111111111
51,44,6,0,0.0,0.0
44,21,1,0,0.0,0.0
47,14,1,0,0.0,0.0
39,31,3,0,0.02564102564102564,0.03225806451612903
110,12,2,0,0.045454545454545456,0.4166666666666667
43,36,4,0,0.0,0.0
62,14,2,0,0.08064516129032258,0.35714285714285715
50,33,4,0,0.0,0.0
21,6,1,0,0.0,0.0
89,18,2,0,0.0,0.0
107,19,2,0,0.19626168224299065,1.105263157894737
15,6,1,1,0.0,0.0
189,17,2,0,0.4021164021164021,4.470588235294118
41,13,2,0,0.0,0.0
72,13,2,0,0.16666666666666666,0.9230769230769231
84,14,2,0,0.0,0.0
26,10,1,1,0.11538461538461539,0.3
61,18,3,0,0.0,0.0
63,21,2,0,0.031746031746031744,0.09523809523809523
61,19,2,1,0.0,0.0
155,47,6,1,0.14193548387096774,0.46808510638297873
527,17,2,0,0.08349146110056926,2.588235294117647
28,20,3,0,0.0,0.0
76,34,2,0,0.0,0.0
31,12,2,0,0.12903225806451613,0.3333333333333333
183,15,1,0,0.2568306010928962,3.1333333333333333
41,8,1,0,0.14634146341463414,0.75
83,16,2,1,0.024096385542168676,0.125
68,37,6,1,0.08823529411764706,0.16216216216216217
27,20,2,0,0.0,0.0
116,19,2,1,0.0,0.0
91,15,2,0,0.03296703296703297,0.2
48,15,2,0,0.020833333333333332,0.06666666666666667
51,13,2,0,0.29411764705882354,1.1538461538461537
47,25,3,0,0.0,0.0
49,14,2,0,0.0,0.0
28,13,2,1,0.0,0.0
36,13,2,0,0.0,0.0
59,18,2,1,0.0847457627118644,0.2777777777777778
43,16,2,1,0.0,0.0
61,11,2,0,0.21311475409836064,1.1818181818181819
39,18,1,1,0.0,0.0
68,42,4,0,0.10294117647058823,0.16666666666666666
102,24,2,0,0.0,0.0
52,26,2,0,0.0,0.0
35,27,2,0,0.3142857142857143,0.4074074074074074
58,19,2,0,0.05172413793103448,0.15789473684210525
70,24,1,0,0.0,0.0
63,25,2,0,0.12698412698412698,0.32
69,28,2,0,0.043478260869565216,0.10714285714285714
70,13,2,0,0.0,0.0
69,38,6,0,0.0,0.0
93,24,2,0,0.12903225806451613,0.5
23,14,2,1,0.08695652173913043,0.14285714285714285
76,50,5,0,0.10526315789473684,0.16
459,23,2,1,0.4793028322440087,9.565217391304348
50,14,2,0,0.02,0.07142857142857142
90,26,3,0,0.022222222222222223,0.07692307692307693
46,25,3,0,0.0,0.0
69,36,4,0,0.0,0.0
40,20,2,1,0.0,0.0
63,13,2,1,0.0,0.0
56,20,3,0,0.0,0.0
268,13,2,1,0.19402985074626866,4.0
134,50,5,0,0.14925373134328357,0.4
57,10,1,0,0.05263157894736842,0.3
54,13,1,0,0.0,0.0
22,15,1,0,0.0,0.0
77,59,8,1,0.05194805194805195,0.06779661016949153
18,10,2,0,0.16666666666666666,0.3
64,27,3,1,0.0,0.0
106,19,2,0,0.2169811320754717,1.2105263157894737
30,21,2,1,0.0,0.0
55,14,1,0,0.38181818181818183,1.5
33,11,2,1,0.0,0.0
45,10,2,0,0.2222222222222222,1.0
50,15,2,1,0.12,0.4
77,22,2,1,0.07792207792207792,0.2727272727272727
120,13,2,0,0.0,0.0
137,13,1,0,0.18248175182481752,1.9230769230769231
37,14,2,0,0.0,0.0
45,11,1,0,0.0,0.0
174,14,1,1,0.11494252873563218,1.4285714285714286
45,13,1,0,0.022222222222222223,0.07692307692307693
68,15,2,0,0.0,0.0
37,25,2,0,0.0,0.0
68,28,3,1,0.0,0.0
47,13,2,0,0.1276595744680851,0.46153846153846156
46,23,3,0,0.08695652173913043,0.17391304347826086
115,19,2,0,0.14782608695652175,0.8947368421052632
396,68,10,0,0.18686868686868688,1.088235294117647
23,15,2,0,0.17391304347826086,0.26666666666666666
80,13,3,0,0.575,3.5384615384615383
18,10,2,0,0.1111111111111111,0.2
282,30,3,1,0.20921985815602837,1.9666666666666666
49,23,2,0,0.0,0.0
54,17,2,0,0.24074074074074073,0.7647058823529411
79,21,2,1,0.05063291139240506,0.19047619047619047
49,23,3,1,0.0,0.0
46,17,2,0,0.0,0.0
38,22,2,0,0.02631578947368421,0.045454545454545456
84,22,2,0,0.2976190476190476,1.1363636363636365
56,21,2,0,0.0,0.0
156,68,7,0,0.17307692307692307,0.39705882352941174
47,14,2,0,0.0425531914893617,0.14285714285714285
95,56,7,0,0.010526315789473684,0.017857142857142856
52,27,4,0,0.0,0.0
55,18,2,0,0.01818181818181818,0.05555555555555555
55,20,2,0,0.0,0.0
85,15,1,0,0.25882352941176473,1.4666666666666666
38,26,2,0,0.0,0.0
305,16,2,1,0.29508196721311475,5.625
48,18,3,0,0.0,0.0
20,7,1,0,0.0,0.0
49,25,2,0,0.0,0.0
47,7,1,1,0.14893617021276595,1.0
113,24,1,0,0.0,0.0
131,27,3,1,0.030534351145038167,0.14814814814814814
34,13,2,1,0.058823529411764705,0.15384615384615385
415,16,2,0,0.12530120481927712,3.25
52,19,2,1,0.0,0.0
81,27,2,0,0.2962962962962963,0.8888888888888888
71,24,2,0,0.056338028169014086,0.16666666666666666
67,17,2,0,0.05970149253731343,0.23529411764705882
57,18,2,1,0.03508771929824561,0.1111111111111111
38,12,1,0,0.07894736842105263,0.25
83,20,2,1,0.10843373493975904,0.45
259,13,1,0,0.18146718146718147,3.6153846153846154
22,15,2,0,0.0,0.0
266,28,3,0,0.13533834586466165,1.2857142857142858
76,31,2,1,0.09210526315789473,0.22580645161290322
102,17,2,1,0.058823529411764705,0.35294117647058826
24,15,3,1,0.0,0.0
19,6,1,0,0.05263157894736842,0.16666666666666666
103,17,2,0,0.0,0.0
56,47,4,1,0.125,0.14893617021276595
49,19,2,0,0.0,0.0
73,22,3,0,0.0,0.0
72,15,1,1,0.1111111111111111,0.5333333333333333
98,21,1,0,0.0,0.0
71,38,6,0,0.08450704225352113,0.15789473684210525
29,21,2,0,0.1724137931034483,0.23809523809523808
36,23,3,0,0.0,0.0
40,20,2,0,0.1,0.2
53,17,3,0,0.0,0.0
65,12,2,0,0.07692307692307693,0.4166666666666667
59,20,2,0,0.0,0.0
259,27,1,1,0.23938223938223938,2.2962962962962963
40,15,1,0,0.0,0.0
231,23,2,1,0.39826839826839827,4.0
33,25,1,0,0.0,0.0
57,18,1,0,0.10526315789473684,0.3333333333333333
121,37,3,0,0.15702479338842976,0.5135135135135135
135,35,3,1,0.044444444444444446,0.17142857142857143
52,22,2,0,0.0,0.0
48,27,2,0,0.0,0.0
49,18,2,0,0.04081632653061224,0.1111111111111111
89,19,1,1,0.02247191011235955,0.10526315789473684
169,23,2,0,0.21301775147928995,1.565217391304348
34,26,3,1,0.0,0.0
32,10,3,0,0.0,0.0
55,23,2,0,0.07272727272727272,0.17391304347826086
74,14,2,0,0.20270270270270271,1.0714285714285714
43,16,2,0,0.06976744186046512,0.1875
76,20,1,1,0.0,0.0
51,13,1,0,0.058823529411764705,0.23076923076923078
140,15,2,0,0.02857142857142857,0.26666666666666666
78,16,2,0,0.16666666666666666,0.8125
52,25,3,0,0.11538461538461539,0.24
95,17,2,0,0.0,0.0
45,12,2,1,0.0,0.0
33,24,2,1,0.24242424242424243,0.3333333333333333
38,19,2,1,0.0,0.0
53,12,1,1,0.018867924528301886,0.08333333333333333
44,27,2,1,0.0,0.0
70,32,2,0,0.04285714285714286,0.09375
36,28,3,0,0.0,0.0
98,14,3,0,0.3163265306122449,2.2142857142857144
38,11,1,0,0.02631578947368421,0.09090909090909091
68,31,4,0,0.0,0.0
58,18,1,0,0.0,0.0
46,7,1,1,0.08695652173913043,0.5714285714285714
59,42,1,1,0.0,0.0
69,29,4,0,0.07246376811594203,0.1724137931034483
53,20,1,0,0.05660377358490566,0.15
58,11,2,0,0.0,0.0
57,21,2,0,0.17543859649122806,0.47619047619047616
32,25,2,0,0.0625,0.08
106,27,2,1,0.10377358490566038,0.4074074074074074
55,30,2,0,0.0,0.0
39,16,2,0,0.1282051282051282,0.3125
30,16,1,1,0.06666666666666667,0.125
54,18,2,0,0.0,0.0
52,29,1,0,0.0,0.0
75,37,3,1,0.10666666666666667,0.21621621621621623
30,15,1,0,0.0,0.0
46,20,2,0,0.0,0.0
66,19,2,1,0.0,0.0
85,20,2,0,0.0,0.0
415,16,2,0,0.12289156626506025,3.1875
39,19,2,0,0.0,0.0
60,15,2,0,0.016666666666666666,0.06666666666666667
103,16,2,0,0.06796116504854369,0.4375
72,36,2,0,0.0,0.0
126,50,5,0,0.15873015873015872,0.4
87,33,3,1,0.06896551724137931,0.18181818181818182
127,50,5,1,0.2047244094488189,0.52
127,50,5,0,0.18110236220472442,0.46
36,27,2,1,0.027777777777777776,0.037037037037037035
44,19,1,0,0.0,0.0
85,16,2,1,0.07058823529411765,0.375
39,20,2,1,0.05128205128205128,0.1
74,23,2,0,0.0,0.0
110,6,1,1,0.14545454545454545,2.6666666666666665
47,18,3,1,0.0851063829787234,0.2222222222222222
82,14,1,0,0.10975609756097561,0.6428571428571429
29,10,1,0,0.06896551724137931,0.2
65,15,2,0,0.09230769230769231,0.4
63,14,1,0,0.0,0.0
53,20,3,0,0.05660377358490566,0.15
80,27,2,1,0.325,0.9629629629629629
36,20,2,1,0.0,0.0
87,13,1,0,0.26436781609195403,1.7692307692307692
128,50,5,1,0.0859375,0.22
51,18,2,0,0.0,0.0
172,39,3,1,0.10465116279069768,0.46153846153846156
68,26,3,0,0.0,0.0
29,11,2,0,0.0,0.0
21,13,2,0,0.19047619047619047,0.3076923076923077
100,12,2,1,0.05,0.4166666666666667
43,34,2,1,0.046511627906976744,0.058823529411764705
49,21,2,0,0.08163265306122448,0.19047619047619047
150,40,4,0,0.4866666666666667,1.825
26,18,2,0,0.23076923076923078,0.3333333333333333
51,20,2,1,0.0784313725490196,0.2
42,13,1,0,0.047619047619047616,0.15384615384615385
20,13,3,0,0.0,0.0
63,14,3,0,0.0,0.0
78,16,2,0,0.08974358974358974,0.4375
69,18,2,1,0.0,0.0
74,14,2,0,0.0,0.0
47,17,1,1,0.0851063829787234,0.23529411764705882
54,26,2,0,0.0,0.0
167,12,2,0,0.1437125748502994,2.0
60,44,5,0,0.0,0.0
43,34,7,1,0.11627906976744186,0.14705882352941177
126,61,6,0,0.373015873015873,0.7704918032786885
56,15,2,0,0.32142857142857145,1.2
47,14,2,0,0.0,0.0
44,22,2,0,0.045454545454545456,0.09090909090909091
25,13,2,1,0.0,0.0
57,21,2,1,0.0,0.0
47,14,2,0,0.0425531914893617,0.14285714285714285
43,18,3,1,0.0,0.0
82,23,2,1,0.0,0.0
45,29,2,0,0.4888888888888889,0.7586206896551724
67,20,2,1,0.014925373134328358,0.05
62,16,2,0,0.0,0.0
37,13,1,1,0.02702702702702703,0.07692307692307693
25,17,1,0,0.0,0.0
106,17,2,0,0.3018867924528302,1.8823529411764706
43,34,2,1,0.0,0.0
61,17,2,0,0.0,0.0
89,23,2,1,0.15730337078651685,0.6086956521739131
117,42,4,0,0.17094017094017094,0.47619047619047616
85,17,1,0,0.0,0.0
132,26,3,1,0.06060606060606061,0.3076923076923077
25,11,1,1,0.04,0.09090909090909091
51,32,2,0,0.0196078431372549,0.03125
40,17,1,1,0.05,0.11764705882352941
55,23,4,1,0.2727272727272727,0.6521739130434783
238,23,2,0,0.19327731092436976,2.0
44,13,2,0,0.09090909090909091,0.3076923076923077
61,19,2,0,0.01639344262295082,0.05263157894736842
42,28,2,0,0.0,0.0
51,23,3,1,0.0,0.0
89,23,2,0,0.0,0.0
81,12,2,0,0.08641975308641975,0.5833333333333334
29,21,1,0,0.0,0.0
76,14,2,1,0.05263157894736842,0.2857142857142857
45,26,2,0,0.0,0.0
135,19,2,0,0.0,0.0
21,6,1,0,0.047619047619047616,0.16666666666666666
116,15,1,1,0.05172413793103448,0.4
130,54,6,0,0.16153846153846155,0.3888888888888889
66,20,2,0,0.07575757575757576,0.25
57,12,2,0,0.07017543859649122,0.3333333333333333
33,19,1,0,0.0,0.0
29,10,1,0,0.0,0.0
88,21,1,0,0.011363636363636364,0.047619047619047616
66,13,1,1,0.06060606060606061,0.3076923076923077
154,31,4,1,0.17532467532467533,0.8709677419354839
53,35,4,1,0.2641509433962264,0.4
55,19,2,0,0.0,0.0
34,25,4,1,0.0,0.0
48,20,2,0,0.0,0.0
74,20,2,1,0.02702702702702703,0.1
35,17,1,1,0.08571428571428572,0.17647058823529413
104,13,2,0,0.07692307692307693,0.6153846153846154
29,20,2,1,0.06896551724137931,0.1
79,12,2,0,0.06329113924050633,0.4166666666666667
65,20,2,1,0.09230769230769231,0.3
44,14,2,0,0.1590909090909091,0.5
27,17,2,0,0.0,0.0
72,14,2,1,0.05555555555555555,0.2857142857142857
79,71,4,0,0.0,0.0
117,26,2,0,0.042735042735042736,0.19230769230769232
86,27,2,1,0.023255813953488372,0.07407407407407407
90,34,3,1,0.1111111111111111,0.29411764705882354
164,21,2,0,0.13414634146341464,1.0476190476190477
115,22,2,0,0.0,0.0
68,18,3,1,0.0,0.0
87,13,2,1,0.4367816091954023,2.923076923076923
61,17,1,0,0.0,0.0
59,19,1,0,0.0,0.0
162,15,1,0,0.2654320987654321,2.8666666666666667
67,22,2,1,0.04477611940298507,0.13636363636363635
172,20,1,0,0.25,2.15
73,15,2,1,0.0,0.0
40,15,2,0,0.0,0.0
77,15,2,1,0.15584415584415584,0.8
62,39,4,0,0.0,0.0
36,28,3,0,0.0,0.0
938,56,2,0,0.7238805970149254,12.125
49,17,1,0,0.0,0.0
65,18,2,0,0.12307692307692308,0.4444444444444444
77,13,1,0,0.0,0.0
77,27,2,1,0.33766233766233766,0.9629629629629629
47,13,1,0,0.0,0.0
50,14,2,0,0.0,0.0
57,14,1,0,0.017543859649122806,0.07142857142857142
66,35,4,1,0.030303030303030304,0.05714285714285714
131,15,1,0,0.183206106870229,1.6
66,23,2,0,0.07575757575757576,0.21739130434782608
